trail_id,trail,_geoloc,popularity,length,elevation_gain,difficulty_rating,route_type,avg_rating,num_reviews,features,activities,units,park_code
10023828,Grand Canyon South Rim Scenic Drive: Cameron to Grand Canyon Village,"{'lat': 35.85497, 'lng': -111.42506}",10.3784,88513.7,1601.724,1,point to point,4.5,27,"['kids', 'paved', 'views']","['nature-trips', 'scenic-driving']",i,grca
10282051,Artist's Palette,"{'lat': 36.33218, 'lng': -116.80642}",10.3762,643.736,34.7472,1,out and back,4.0,54,"['dogs-no', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,deva
10026561,Bearpaw and Trapper Lake Trail,"{'lat': 43.7886, 'lng': -110.73093}",10.3412,12552.852,41.7576,3,out and back,4.5,51,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'paddle-sports', 'walking', 'horseback-riding', 'canoeing']",i,grte
10112001,Safford Peak Trail,"{'lat': 32.35403, 'lng': -111.14143}",10.3328,3862.416,278.892,3,out and back,4.0,72,"['dogs-no', 'views', 'wildlife']",['hiking'],i,sagu
10030388,Hightop Peak Loop via Appalachian Trail,"{'lat': 38.35641, 'lng': -78.54516}",10.3157,13679.39,723.9,3,loop,4.0,40,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,shen
10236045,Painted Canyon Nature Trail,"{'lat': 46.8943, 'lng': -103.38216}",10.2914,1770.274,78.9432,1,loop,4.0,79,"['dogs-no', 'kids', 'views', 'wildlife']","['hiking', 'walking']",i,thro
10001814,Owyhigh Lakes Trail,"{'lat': 46.89089, 'lng': -121.59658}",10.28,12070.05,490.728,3,out and back,4.5,52,"['lake', 'views']",['hiking'],i,mora
10042232,Thunder Creek to Deer Creek and Thunder Falls,"{'lat': 36.4347, 'lng': -112.42932}",10.2641,46670.86,2213.7624,5,loop,5.0,10,"['dogs-no', 'river', 'views', 'waterfall', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,grca
10001304,Trayfoot Mountain Trail,"{'lat': 38.19973, 'lng': -78.79442}",10.2528,15932.466,700.7352,3,loop,4.0,49,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,shen
10241407,Peabody Creek Trail,"{'lat': 48.09987, 'lng': -123.43007}",10.2457,7563.898,303.8856,3,out and back,4.0,66,"['dogs-leash', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,olym
10032799,Neck Spring Trail,"{'lat': 38.4523, 'lng': -109.82042}",10.2444,8529.502,202.9968,3,loop,4.0,78,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,cany
10015972,Moraine Trail,"{'lat': 46.78475, 'lng': -121.74164}",10.2325,4023.35,191.7192,3,out and back,4.5,19,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'trail-running', 'walking']",i,mora
10034206,North Grove Loop Trail,"{'lat': 36.74707, 'lng': -118.97456}",10.2251,4506.152,136.8552,1,loop,4.5,67,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,seki
10006943,Dickey Ridge Trail,"{'lat': 38.9062, 'lng': -78.19659}",10.2212,28968.12,1147.8768,3,out and back,4.0,71,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,shen
10298171,Tuolumne Meadow to Cathedral Pass,"{'lat': 37.87324, 'lng': -119.3827}",10.2144,12874.72,462.9912,3,out and back,5.0,28,"['forest', 'lake', 'kids', 'views', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'rock-climbing', 'walking', 'horseback-riding']",i,yose
10277162,Hightop Peak Trail,"{'lat': 38.34493, 'lng': -78.5532}",10.2028,4828.02,286.8168,3,out and back,4.0,80,"['forest', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,shen
10111790,Mowich Lake to Mystic Lake Trail,"{'lat': 46.93344, 'lng': -121.86518}",10.1986,36692.952,2672.7912,5,out and back,4.5,10,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers']","['backpacking', 'camping', 'hiking']",i,mora
10037754,Mount Sterling Overnight Loop Trail,"{'lat': 35.75146, 'lng': -83.10969}",10.1972,27197.846,1304.8488,5,loop,4.5,29,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'trail-running', 'horseback-riding']",i,grsm
10017321,Indian Cove Campground Trail,"{'lat': 34.09477, 'lng': -116.16852}",10.1944,965.604,15.8496,1,loop,4.5,55,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'rock-climbing', 'walking']",i,jotr
10035613,Hop Valley and Kolob Arch Trail,"{'lat': 37.3407, 'lng': -113.1133}",10.1887,23013.562,545.8968,3,out and back,4.0,60,"['dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,zion
10294209,Teton Village Wildflower Trail to Gondola Summit,"{'lat': 43.5877, 'lng': -110.83016}",10.1857,11909.116,822.96,5,out and back,4.5,107,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'trail-running']",i,grte
10365390,Rim to Rim: North to South and Ribbon Falls,"{'lat': 36.21704, 'lng': -112.05675}",10.1704,49889.54,1995.8304,7,point to point,4.5,48,"['views', 'waterfall']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,grca
10039409,Fossil Exhibit Trail,"{'lat': 43.77289, 'lng': -102.00298}",10.1655,643.736,3.9624,1,out and back,3.5,89,"['ada', 'dogs-no', 'kids', 'strollers', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,badl
10026964,Hotel Creek Trail to Cedar Grove Overlook,"{'lat': 36.79343, 'lng': -118.66871}",10.1616,6115.492,491.9472,3,out and back,4.5,29,"['dogs-no', 'kids', 'views']","['hiking', 'trail-running']",i,seki
10028846,Ridge Lakes Trail,"{'lat': 40.44875, 'lng': -121.5358}",10.1545,3218.68,300.8376,3,out and back,4.5,51,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,lavo
10243229,Gifford Canyon Trail,"{'lat': 37.2132, 'lng': -112.94057}",10.1262,5793.624,324.9168,3,out and back,4.5,21,"['dogs-no', 'kids', 'river', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,zion
10282040,Hall of Horrors,"{'lat': 33.99859, 'lng': -116.14504}",10.123,965.604,7.9248,1,loop,4.0,56,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,jotr
10010713,Anthony Creek Leadbetter Ridge Loop Trail,"{'lat': 35.60421, 'lng': -83.77067}",10.1108,20760.486,988.7712,5,loop,4.5,38,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",i,grsm
10006672,Golden Throne Trail,"{'lat': 38.20961, 'lng': -111.16908}",10.1099,5632.69,236.8296,3,out and back,4.5,54,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,care
10002136,Window View Trail,"{'lat': 29.27017, 'lng': -103.301}",10.0955,482.802,3.9624,1,loop,4.0,51,"['ada', 'dogs-no', 'kids', 'partially-paved', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,bibe
10322999,"Beehive, the Bowl, Gorham Mountain, Ocean Drive Loop","{'lat': 44.32984, 'lng': -68.18427}",10.0907,10138.842,311.8104,5,loop,5.0,45,"['beach', 'dogs-no', 'lake', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i,acad
10236135,Laguna Meadow Trail,"{'lat': 29.27064, 'lng': -103.30095}",10.086,12552.852,534.924,3,out and back,4.5,41,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'walking']",i,bibe
10242506,Myrtle Point via Appalachian Trail and Boulevard Trail,"{'lat': 35.61041, 'lng': -83.42557}",10.0742,25266.638,1130.808,3,out and back,4.5,40,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,grsm
10021734,Sidewinder Canyon,"{'lat': 36.06593, 'lng': -116.74484}",10.0672,6276.426,318.8208,3,out and back,4.5,53,"['dogs-no', 'views', 'wildlife']",['hiking'],i,deva
10017609,Deer Ridge Trail,"{'lat': 47.9652, 'lng': -123.19346}",10.0549,14805.928,899.7696,5,out and back,4.5,46,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",i,olym
10240894,Cow Creek to Gem Lake,"{'lat': 40.43138, 'lng': -105.5018}",10.0475,12391.918,433.7304,3,out and back,4.5,40,"['dogs-no', 'forest', 'lake', 'views']","['birding', 'hiking']",i,romo
10267208,Gould Mine,"{'lat': 32.24761, 'lng': -111.16714}",10.0467,3701.482,115.824,3,loop,4.5,65,"['dogs-no', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,sagu
10041494,Terminal Geyser & Boiling Springs Lake,"{'lat': 40.44308, 'lng': -121.39718}",10.0461,9173.238,336.804,3,loop,4.5,36,"['dogs-no', 'lake', 'hot-springs', 'wild-flowers']","['hiking', 'nature-trips']",i,lavo
10007964,Witch Hole Pond Carriage Trail,"{'lat': 44.4089, 'lng': -68.24929}",10.035,11748.182,139.9032,1,loop,4.5,72,"['dogs-no', 'lake', 'kids']","['hiking', 'mountain-biking', 'road-biking', 'surfing', 'trail-running', 'walking', 'cross-country-skiing']",i,acad
10032088,Crystal Lake via Sawtooth Pass Trail,"{'lat': 36.45327, 'lng': -118.59676}",10.0151,14162.192,1042.7208,5,out and back,5.0,21,"['dogs-no', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,seki
10240316,Third Beach to Hoh River,"{'lat': 47.89044, 'lng': -124.59899}",10.0088,24622.902,610.8192,3,point to point,4.5,30,"['beach', 'dogs-no', 'river', 'views', 'wild-flowers']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'surfing', 'walking']",i,olym
10289430,Leigh Lake Trail: Short Version,"{'lat': 43.78867, 'lng': -110.73062}",9.9928,4667.086,12.8016,1,out and back,4.5,20,"['dogs-no', 'lake', 'kids', 'wildlife']",['hiking'],i,grte
10041388,Ranger Lake,"{'lat': 36.60488, 'lng': -118.72526}",9.992,34922.678,1556.9184,3,out and back,5.0,18,"['dogs-no', 'forest', 'lake', 'views']","['backpacking', 'camping', 'hiking']",i,seki
10266358,Cottonwood-Marble Canyon Loop,"{'lat': 36.64232, 'lng': -117.26994}",9.985,51177.012,1710.8424,7,loop,4.5,58,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",i,deva
10024737,Panamint Dunes Trail,"{'lat': 36.45381, 'lng': -117.45123}",9.9652,5632.69,165.8112,3,loop,4.5,17,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,deva
10015881,Yosemite Creek Trail,"{'lat': 37.82661, 'lng': -119.59636}",9.9635,19312.08,436.7784,3,out and back,5.0,20,"['dogs-no', 'river', 'views', 'waterfall', 'wild-flowers']","['camping', 'hiking', 'nature-trips']",i,yose
10293249,"Douglas Spring, Bridal Wreath Falls, Three Tank, Garwood Loop","{'lat': 32.2351, 'lng': -110.68694}",9.9618,11426.314,381.9144,3,loop,4.5,60,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,sagu
10003789,Robertson Mountain Trail Loop,"{'lat': 38.57044, 'lng': -78.28618}",9.9612,14644.994,756.8184,5,loop,4.0,44,"['dogs-leash', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']",['hiking'],i,shen
10259540,Garnet Canyon to The Lower Saddle Trail,"{'lat': 43.73523, 'lng': -110.74103}",9.9596,19794.882,1621.8408,5,out and back,5.0,41,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'rock-climbing', 'trail-running']",i,grte
10003667,Beech Cliff  Ladder and Canada Cliff Loop,"{'lat': 44.31496, 'lng': -68.33658}",9.9517,2574.944,148.7424,3,loop,4.5,93,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,acad
10026002,Old Dale Road,"{'lat': 34.12131, 'lng': -115.79436}",9.9513,42325.642,654.7104,5,point to point,4.5,49,"['dogs-no', 'views', 'wildlife']","['off-road-driving', 'scenic-driving']",i,jotr
10040050,Olympic Peninsula Loop Drive,"{'lat': 47.02164, 'lng': -122.90689}",9.9486,529794.728,5096.8656,1,loop,4.5,18,"['beach', 'forest', 'lake', 'kids', 'hot-springs', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'camping', 'fishing', 'nature-trips', 'scenic-driving', 'sea-kayaking']",i,olym
10009027,Norumbega Mountain and Hadlock Ponds Loop Trail,"{'lat': 44.32592, 'lng': -68.29151}",9.9482,4828.02,214.884,3,loop,4.5,80,"['dogs-leash', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'nature-trips', 'trail-running']",i,acad
10405832,Halema’uma’u Steam Bluff and Sulfur Banks,"{'lat': 19.42902, 'lng': -155.25833}",9.9452,2092.142,24.9936,1,loop,4.0,103,"['ada', 'dogs-no', 'forest', 'kids', 'paved', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",m,havo
10003497,Jeremy's Run Trail,"{'lat': 38.73849, 'lng': -78.3102}",9.9274,18829.278,750.7224,3,loop,4.0,46,"['dogs-leash', 'forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,shen
10235711,East Inlet Trail to Spirit Lake,"{'lat': 40.23958, 'lng': -105.79978}",9.9247,23174.496,721.7664,5,out and back,5.0,24,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['camping', 'fishing', 'hiking', 'nature-trips', 'snowshoeing', 'trail-running', 'horseback-riding', 'fly-fishing']",i,romo
10258662,Compass Harbor Trail,"{'lat': 44.37374, 'lng': -68.19731}",9.9224,1287.472,12.8016,1,out and back,4.5,55,"['beach', 'dogs-leash', 'forest', 'kids', 'views']","['hiking', 'nature-trips', 'trail-running', 'walking']",i,acad
10009920,Madcap Falls Trail,"{'lat': 46.76646, 'lng': -121.79048}",9.9208,4667.086,196.9008,1,out and back,4.0,24,"['dogs-no', 'kids', 'waterfall']",['hiking'],i,mora
10258317,Grand Canyon Rim Village to Hermit's Rest,"{'lat': 36.05711, 'lng': -112.14443}",9.9197,24622.902,424.8912,1,out and back,4.5,28,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",i,grca
10304683,Joshua Tree Boy Scout Trail,"{'lat': 34.04114, 'lng': -116.18583}",9.9187,12552.852,52.7304,3,point to point,4.5,70,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",i,jotr
10269475,Eagle Cliff Mine,"{'lat': 34.00957, 'lng': -116.05583}",9.9175,3701.482,176.784,3,out and back,4.5,48,"['dogs-no', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",i,jotr
10263386,Fern and Spruce Lakes,"{'lat': 40.35479, 'lng': -105.63134}",9.9148,14323.126,557.784,3,out and back,4.5,16,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'fishing', 'hiking', 'nature-trips', 'walking', 'horseback-riding', 'fly-fishing']",i,romo
10281176,McDonald Creek Via Johns Lake,"{'lat': 48.63351, 'lng': -113.86239}",9.91,3057.746,79.8576,3,out and back,4.0,76,"['dogs-no', 'forest', 'lake', 'river']",['hiking'],i,glac
10013477,Wagonwheel Lake Trail,"{'lat': 47.51591, 'lng': -123.32791}",9.9065,7885.766,1016.8128,7,out and back,4.5,51,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,olym
10266181,Jakes Creek Trail to Avent Cabin,"{'lat': 35.65229, 'lng': -83.58147}",9.886,4345.218,146.9136,1,out and back,4.5,68,"['dogs-no', 'forest', 'kids', 'views']",['hiking'],i,grsm
10032051,East Valley Floor Trail,"{'lat': 37.73794, 'lng': -119.57}",9.8856,9977.908,85.9536,1,loop,4.5,22,"['dogs-no', 'forest', 'kids', 'partially-paved', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,yose
10263389,Finch Lake and Pear Lake Trail,"{'lat': 40.20847, 'lng': -105.56085}",9.8782,19473.014,826.9224,3,out and back,4.5,39,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wildlife']","['hiking', 'snowshoeing', 'horseback-riding', 'fly-fishing']",i,romo
10015144,Pine Canyon Trail,"{'lat': 29.26699, 'lng': -103.22779}",9.8725,6920.162,304.8,3,out and back,4.0,49,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']",['hiking'],i,bibe
10042208,Lake McDonald Trail,"{'lat': 48.5525, 'lng': -113.98853}",9.863,22047.958,379.7808,1,out and back,3.5,39,"['beach', 'dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'nature-trips', 'walking']",i,glac
10275682,East Inlet Trail to Adams Falls and Campsite,"{'lat': 40.23959, 'lng': -105.80085}",9.8561,7885.766,139.9032,3,out and back,4.5,40,"['forest', 'views', 'waterfall', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'snowshoeing', 'walking']",i,romo
10272876,Gunnison Point Overlook,"{'lat': 38.55479, 'lng': -107.68639}",9.8415,321.868,23.7744,1,out and back,4.5,35,"['dogs-no', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,blca
10258969,Hunters Beach Trail,"{'lat': 44.30238, 'lng': -68.22082}",9.8408,804.67,18.8976,1,out and back,4.5,45,"['beach', 'dogs-leash', 'forest', 'kids', 'views', 'wildlife']","['nature-trips', 'walking']",i,acad
10292939,Mount Le Conte,"{'lat': 35.68029, 'lng': -83.46251}",9.84,20116.75,993.9528,5,out and back,5.0,33,"['dogs-no', 'forest', 'views', 'waterfall', 'wildlife']","['backpacking', 'hiking', 'trail-running']",i,grsm
10291166,Mineral King Loop,"{'lat': 36.4527, 'lng': -118.59656}",9.8388,60350.25,3397.9104,5,loop,5.0,13,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,seki
10008045,Ernst Tinaja Trail,"{'lat': 29.25105, 'lng': -103.02342}",9.8372,3057.746,39.9288,1,out and back,4.5,38,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['camping', 'hiking']",i,bibe
10033841,Petrified Forest Trail,"{'lat': 44.91182, 'lng': -110.32773}",9.8307,5632.69,534.924,5,out and back,4.5,37,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,yell
10009180,Holly Lake Trail,"{'lat': 43.78486, 'lng': -110.72742}",9.8232,19955.816,837.8952,5,out and back,5.0,52,"['dogs-no', 'lake', 'wild-flowers']","['backpacking', 'camping', 'hiking']",i,grte
10270124,Cedar Run Trail to Hawksbill to White Oak Trail Loop,"{'lat': 38.53977, 'lng': -78.34763}",9.8077,20116.75,1060.704,5,loop,4.5,20,"['dogs-leash', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i,shen
10034341,Echo Lake Trail,"{'lat': 40.49808, 'lng': -121.42736}",9.8018,7563.898,246.888,3,out and back,4.5,50,"['dogs-no', 'forest', 'lake']","['backpacking', 'hiking', 'trail-running']",i,lavo
10265217,Marmot Point Trail,"{'lat': 40.44294, 'lng': -105.74328}",9.8002,1287.472,99.9744,3,out and back,4.5,38,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,romo
10042509,Mount Muller Trail,"{'lat': 48.07577, 'lng': -124.01309}",9.7995,20921.42,1033.8816,5,loop,4.5,34,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'hiking', 'mountain-biking', 'nature-trips', 'horseback-riding']",i,olym
10296333,Plummer Peak via Pinnacle Peak Trail,"{'lat': 46.76844, 'lng': -121.73141}",9.7988,5149.888,439.8264,5,out and back,4.5,47,"['dogs-no', 'forest', 'views', 'wildlife']","['hiking', 'trail-running']",i,mora
10030852,Gregory Bald via Twentymile,"{'lat': 35.46735, 'lng': -83.87679}",9.7833,24944.77,1145.7432,7,loop,4.5,40,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'horseback-riding']",i,grsm
